,City_x,State,Quality of Life Index,Purchasing Power Index,Safety Index,Health Care Index,Cost of Living Index,Property Price to Income Ratio,Traffic Commute Time Index,Pollution Index,Country Code,pop_thou,avg_5_yr_growth_thou,Percent Fertile,chrstpct,judpct,islmpct,budpct,zorpct,hinpct,sikhpct,shntpct,bahpct,taopct,jainpct,conpct,synpct,anmpct,nonpct,othrpct,sumpct,Country,City_y,AvgTemperature,pct_lt_sec,pct_some_sec,pct_some_ter
389,Manila,None,41.574999999999996,36.04812500000001,37.559374999999996,65.39437500000001,42.195625,20.4175,55.510625000000005,91.641875,PHL,12926.0,1019.0,52.49316328287412,,,,,,,,,,,,,,,,,,Philippines,Manila,81.54242391538949,0.21000000000000002,0.32,0.315
390,Medellin,None,119.131,31.502,51.101,76.167,31.912999999999993,17.406,39.388000000000005,64.79299999999999,COL,3877.0,361.0,53.84956011767587,1.9402,0.0004,0.0012,0.0,0.0,0.0002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0088,0.015,0.0041,0.0,Colombia,Bogota,55.24395639974073,0.25,0.28500000000000003,0.19
391,Melbourne,None,178.9016666666667,117.155,57.464999999999996,75.54277777777776,88.61111111111111,8.879444444444445,38.25444444444444,28.835555555555555,AUS,4218.0,264.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Brisbane,68.07249082667806,0.07500000000000001,0.44,0.33
392,Melbourne,None,178.9016666666667,117.155,57.464999999999996,75.54277777777776,88.61111111111111,8.879444444444445,38.25444444444444,28.835555555555555,AUS,4218.0,264.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Canberra,55.57968918627248,0.07500000000000001,0.44,0.33
393,Melbourne,None,178.9016666666667,117.155,57.464999999999996,75.54277777777776,88.61111111111111,8.879444444444445,38.25444444444444,28.835555555555555,AUS,4218.0,264.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Melbourne,64.71940427368841,0.07500000000000001,0.44,0.33
394,Melbourne,None,178.9016666666667,117.155,57.464999999999996,75.54277777777776,88.61111111111111,8.879444444444445,38.25444444444444,28.835555555555555,AUS,4218.0,264.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Perth,62.25062594431242,0.07500000000000001,0.44,0.33
395,Melbourne,None,178.9016666666667,117.155,57.464999999999996,75.54277777777776,88.61111111111111,8.879444444444445,38.25444444444444,28.835555555555555,AUS,4218.0,264.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Sydney,57.54925534211086,0.07500000000000001,0.44,0.33
396,Mexico City,None,76.26611111111112,53.2011111111111,31.873333333333328,65.03555555555555,42.27666666666667,11.796111111111111,49.42388888888889,85.9372222222222,MEX,,,53.3109535033709,1.9372,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0272,0.003,0.0,Mexico,Guadalajara,2.6051114482436546,0.195,0.325,0.14500000000000002
397,Mexico City,None,76.26611111111112,53.2011111111111,31.873333333333328,65.03555555555555,42.27666666666667,11.796111111111111,49.42388888888889,85.9372222222222,MEX,,,53.3109535033709,1.9372,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0272,0.003,0.0,Mexico,Mexico City,62.05048030221261,0.195,0.325,0.14500000000000002
398,Mexico City,None,76.26611111111112,53.2011111111111,31.873333333333328,65.03555555555555,42.27666666666667,11.796111111111111,49.42388888888889,85.9372222222222,MEX,,,53.3109535033709,1.9372,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0272,0.003,0.0,Mexico,Monterrey,74.80889368591467,0.195,0.325,0.14500000000000002
399,Miami, FL,146.67769230769233,95.80307692307692,45.578461538461546,61.76230769230769,81.25692307692307,5.6230769230769235,44.48307692307692,40.05230769230768,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
400,Milan,None,101.98333333333333,70.94055555555555,52.30222222222223,70.89333333333333,83.36611111111112,17.47277777777778,38.582222222222214,71.02611111111112,ITA,3093.0,38.0,43.344133495931544,1.5878,0.0012,0.0232,0.0002,0.0,0.0001,0.0004,0.0,0.0001,0.0,0.0,0.0,0.0008,0.0,0.1868,0.0055,0.0,Italy,Milan,54.195920569825184,0.135,0.385,0.125
401,Milan,None,101.98333333333333,70.94055555555555,52.30222222222223,70.89333333333333,83.36611111111112,17.47277777777778,38.582222222222214,71.02611111111112,ITA,3093.0,38.0,43.344133495931544,1.5878,0.0012,0.0232,0.0002,0.0,0.0001,0.0004,0.0,0.0001,0.0,0.0,0.0,0.0008,0.0,0.1868,0.0055,0.0,Italy,Rome,60.22482192963531,0.135,0.385,0.125
402,Milwaukee, WI,155.67800000000003,94.64,33.14,65.814,74.95,2.8400000000000003,29.433999999999997,30.516,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
403,Minneapolis, MN,177.8858333333333,123.0,51.21416666666667,78.84916666666668,80.10916666666667,3.2008333333333336,33.55416666666667,23.286666666666665,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
404,Minsk,None,125.15461538461538,38.80923076923078,69.65461538461538,57.30923076923078,36.214615384615385,16.643076923076922,29.54,41.47769230769231,BLR,1905.0,59.0,47.67892201977326,1.1368,0.0026,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411,0.0173,0.0,Belarus,Minsk,41.82123272884281,0.04,0.69,0.195
405,Mississauga,None,167.77,100.278,56.878,70.22400000000002,68.548,8.187999999999999,36.366,23.114,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Calgary,39.38388732394368,0.035,0.355,0.545
406,Mississauga,None,167.77,100.278,56.878,70.22400000000002,68.548,8.187999999999999,36.366,23.114,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Edmonton,38.78062466197947,0.035,0.355,0.545
407,Mississauga,None,167.77,100.278,56.878,70.22400000000002,68.548,8.187999999999999,36.366,23.114,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Halifax,43.825658357977666,0.035,0.355,0.545
408,Mississauga,None,167.77,100.278,56.878,70.22400000000002,68.548,8.187999999999999,36.366,23.114,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Montreal,45.22026956065097,0.035,0.355,0.545
409,Mississauga,None,167.77,100.278,56.878,70.22400000000002,68.548,8.187999999999999,36.366,23.114,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Ottawa,43.94288128432612,0.035,0.355,0.545
410,Mississauga,None,167.77,100.278,56.878,70.22400000000002,68.548,8.187999999999999,36.366,23.114,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Quebec City,39.6192768483542,0.035,0.355,0.545
411,Mississauga,None,167.77,100.278,56.878,70.22400000000002,68.548,8.187999999999999,36.366,23.114,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Regina,36.81293977984024,0.035,0.355,0.545
412,Mississauga,None,167.77,100.278,56.878,70.22400000000002,68.548,8.187999999999999,36.366,23.114,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Toronto,47.59833826221671,0.035,0.355,0.545
413,Mississauga,None,167.77,100.278,56.878,70.22400000000002,68.548,8.187999999999999,36.366,23.114,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Vancouver,50.37682016617379,0.035,0.355,0.545
414,Mississauga,None,167.77,100.278,56.878,70.22400000000002,68.548,8.187999999999999,36.366,23.114,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Winnipeg,37.56397690466138,0.035,0.355,0.545
415,Monterrey,None,142.92461538461538,84.67461538461538,49.096153846153854,61.69307692307692,37.84307692307693,5.8538461538461535,29.741538461538457,66.49692307692307,MEX,4500.0,377.0,53.3109535033709,1.9372,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0272,0.003,0.0,Mexico,Guadalajara,2.6051114482436546,0.195,0.325,0.14500000000000002
416,Monterrey,None,142.92461538461538,84.67461538461538,49.096153846153854,61.69307692307692,37.84307692307693,5.8538461538461535,29.741538461538457,66.49692307692307,MEX,4500.0,377.0,53.3109535033709,1.9372,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0272,0.003,0.0,Mexico,Mexico City,62.05048030221261,0.195,0.325,0.14500000000000002
417,Monterrey,None,142.92461538461538,84.67461538461538,49.096153846153854,61.69307692307692,37.84307692307693,5.8538461538461535,29.741538461538457,66.49692307692307,MEX,4500.0,377.0,53.3109535033709,1.9372,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0272,0.003,0.0,Mexico,Monterrey,74.80889368591467,0.195,0.325,0.14500000000000002
418,Montevideo,None,118.49363636363636,39.46272727272728,44.356363636363646,65.37454545454545,57.95454545454545,16.343636363636364,42.51454545454546,52.98181818181819,URY,1707.0,47.0,48.30141667048409,,,,,,,,,,,,,,,,,,Uruguay,Montevideo,60.9748650982086,0.335,0.31,0.125
419,Montreal,None,164.1122222222222,107.18222222222222,66.54999999999998,64.19722222222221,72.95888888888888,6.226666666666667,41.467222222222226,36.42388888888889,CAN,3976.0,185.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Calgary,39.38388732394368,0.035,0.355,0.545
420,Montreal,None,164.1122222222222,107.18222222222222,66.54999999999998,64.19722222222221,72.95888888888888,6.226666666666667,41.467222222222226,36.42388888888889,CAN,3976.0,185.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Edmonton,38.78062466197947,0.035,0.355,0.545
421,Montreal,None,164.1122222222222,107.18222222222222,66.54999999999998,64.19722222222221,72.95888888888888,6.226666666666667,41.467222222222226,36.42388888888889,CAN,3976.0,185.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Halifax,43.825658357977666,0.035,0.355,0.545
422,Montreal,None,164.1122222222222,107.18222222222222,66.54999999999998,64.19722222222221,72.95888888888888,6.226666666666667,41.467222222222226,36.42388888888889,CAN,3976.0,185.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Montreal,45.22026956065097,0.035,0.355,0.545
423,Montreal,None,164.1122222222222,107.18222222222222,66.54999999999998,64.19722222222221,72.95888888888888,6.226666666666667,41.467222222222226,36.42388888888889,CAN,3976.0,185.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Ottawa,43.94288128432612,0.035,0.355,0.545
424,Montreal,None,164.1122222222222,107.18222222222222,66.54999999999998,64.19722222222221,72.95888888888888,6.226666666666667,41.467222222222226,36.42388888888889,CAN,3976.0,185.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Quebec City,39.6192768483542,0.035,0.355,0.545
425,Montreal,None,164.1122222222222,107.18222222222222,66.54999999999998,64.19722222222221,72.95888888888888,6.226666666666667,41.467222222222226,36.42388888888889,CAN,3976.0,185.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Regina,36.81293977984024,0.035,0.355,0.545
426,Montreal,None,164.1122222222222,107.18222222222222,66.54999999999998,64.19722222222221,72.95888888888888,6.226666666666667,41.467222222222226,36.42388888888889,CAN,3976.0,185.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Toronto,47.59833826221671,0.035,0.355,0.545
427,Montreal,None,164.1122222222222,107.18222222222222,66.54999999999998,64.19722222222221,72.95888888888888,6.226666666666667,41.467222222222226,36.42388888888889,CAN,3976.0,185.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Vancouver,50.37682016617379,0.035,0.355,0.545
428,Montreal,None,164.1122222222222,107.18222222222222,66.54999999999998,64.19722222222221,72.95888888888888,6.226666666666667,41.467222222222226,36.42388888888889,CAN,3976.0,185.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Winnipeg,37.56397690466138,0.035,0.355,0.545
429,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Bolivia,None,44.86714871573494,,,
430,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Czech Republic,Prague,47.60325922728247,,,
431,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Equador,None,73.72174616878895,,,
432,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Equador,Quito,42.43536351165968,,,
433,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Ivory Coast,None,75.1399525145691,,,
434,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Laos,None,79.96746168789109,,,
435,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Macedonia,Skopje,54.00780356179161,,,
436,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Myanmar (Burma),None,71.5116770990717,,,
437,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,North Korea,None,48.21019857543733,,,
438,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Russia,Moscow,41.92599827325716,,,
439,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Russia,Yerevan,53.69699318040915,,,
440,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Serbia-Montenegro,None,42.396761015465394,,,
441,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,South Korea,Seoul,52.87797323548456,,,
442,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Syria,None,62.80611980572022,,,
443,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Taiwan,Taipei,69.33387653788029,,,
444,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Tanzania,None,65.30484079173841,,,
445,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,The Netherlands,Amsterdam,50.818076840060336,,,
446,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Venezuela,Caracas,78.326011872639,,,
447,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Vietnam,Hanoi,74.7373192315993,,,
448,Moscow,None,63.629999999999995,53.9588888888889,53.81666666666668,54.74833333333333,54.79666666666667,21.366666666666674,54.75999999999999,70.31555555555555,,,,,,,,,,,,,,,,,,,,,,Yugoslavia,Belgrade,54.03284049212184,,,
449,Mumbai,None,48.132777777777775,58.61555555555555,55.791111111111114,63.27388888888889,30.921111111111106,32.46722222222222,62.781666666666666,89.45222222222222,IND,21101.0,1649.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,None,81.53172890135951,0.28500000000000003,0.26,0.095
450,Mumbai,None,48.132777777777775,58.61555555555555,55.791111111111114,63.27388888888889,30.921111111111106,32.46722222222222,62.781666666666666,89.45222222222222,IND,21101.0,1649.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,None,78.87181092164924,0.28500000000000003,0.26,0.095
451,Mumbai,None,48.132777777777775,58.61555555555555,55.791111111111114,63.27388888888889,30.921111111111106,32.46722222222222,62.781666666666666,89.45222222222222,IND,21101.0,1649.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,Chennai,82.84702136844402,0.28500000000000003,0.26,0.095
452,Mumbai,None,48.132777777777775,58.61555555555555,55.791111111111114,63.27388888888889,30.921111111111106,32.46722222222222,62.781666666666666,89.45222222222222,IND,21101.0,1649.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,Delhi,75.79885590933651,0.28500000000000003,0.26,0.095
453,Munich,None,195.245625,113.05375,83.34437499999997,82.71375,79.05499999999999,13.988125,30.758750000000003,20.573125000000005,DEU,,,43.06582000928394,,,,,,,,,,,,,,,,,,Germany,None,-46.86804979253114,0.04,0.485,0.3
454,Munich,None,195.245625,113.05375,83.34437499999997,82.71375,79.05499999999999,13.988125,30.758750000000003,20.573125000000005,DEU,,,43.06582000928394,,,,,,,,,,,,,,,,,,Germany,Frankfurt,-13.668786266924569,0.04,0.485,0.3
455,Munich,None,195.245625,113.05375,83.34437499999997,82.71375,79.05499999999999,13.988125,30.758750000000003,20.573125000000005,DEU,,,43.06582000928394,,,,,,,,,,,,,,,,,,Germany,Hamburg,-13.390460921843708,0.04,0.485,0.3
456,Munich,None,195.245625,113.05375,83.34437499999997,82.71375,79.05499999999999,13.988125,30.758750000000003,20.573125000000005,DEU,,,43.06582000928394,,,,,,,,,,,,,,,,,,Germany,Munich,46.14548264858409,0.04,0.485,0.3
457,Muscat,None,168.03699999999998,92.84200000000001,75.706,59.09499999999999,51.907000000000004,6.5009999999999994,19.544999999999998,40.89,OMN,,,67.85839167540131,,,,,,,,,,,,,,,,,,Oman,Muscat,21.888976113042418,,,
458,Nairobi,None,53.37230769230769,26.813846153846157,37.09384615384615,58.47538461538462,43.67076923076923,36.15692307692307,59.39076923076922,76.68307692307692,KEN,3981.0,705.0,50.65154725319697,1.6126,0.0,0.20889999999999997,0.0,0.0,0.0044,0.0011,0.0,0.0062,0.0,0.0019,0.0,0.0,0.0712,0.0033,0.0011,0.0,Kenya,Nairobi,23.452060975609776,0.185,0.305,0.035
459,Nashville, TN,172.525,119.56666666666666,52.301666666666655,63.05833333333333,70.67833333333333,3.1333333333333333,38.01166666666666,37.711666666666666,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
460,New York, NY,129.13722222222225,100.0,53.86944444444444,60.05222222222223,100.0,12.075000000000001,41.502222222222215,56.82611111111112,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
461,Nicosia,None,141.2657142857143,59.36,69.66285714285713,51.58571428571429,64.60000000000001,6.67,24.968571428571433,61.49428571428571,CYP,,,53.03259150687987,1.4907,0.0004,0.4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0198,0.0,Cyprus,Nicosia,23.777476999292325,0.1,0.42,0.37
462,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,Bolivia,None,44.86714871573494,,,
463,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,Czech Republic,Prague,47.60325922728247,,,
464,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,Equador,None,73.72174616878895,,,
465,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,Equador,Quito,42.43536351165968,,,
466,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,Ivory Coast,None,75.1399525145691,,,
467,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,Laos,None,79.96746168789109,,,
468,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,Macedonia,Skopje,54.00780356179161,,,
469,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,Myanmar (Burma),None,71.5116770990717,,,
470,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,North Korea,None,48.21019857543733,,,
471,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,Russia,Moscow,41.92599827325716,,,
472,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,Russia,Yerevan,53.69699318040915,,,
473,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,Serbia-Montenegro,None,42.396761015465394,,,
474,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,South Korea,Seoul,52.87797323548456,,,
475,Nizhny Novgorod,None,146.7057142857143,36.798571428571435,72.35142857142858,78.69000000000001,36.00714285714286,11.97857142857143,28.56857142857143,31.455714285714294,,,,,,,,,,,,,,,,,,,,,,Syria,None,62.80611980572022,,,
